LIST,IP_ADDRESS,SITE_CODE,CANONICAL_LOCATION,NET_TYPE,CIDR,HOST_MASTER_MATCH,SERVER_NAME,PRIMARY_ACRONYM,APM_IDS,APP_ACRONYMS,BUSINESS_UNIT,HERITAGE,TECH_OWNER,GATEWAY_OBJECT_NAME,PARENT_FW_SERIAL,PARENT_DEVICE_GROUPS,PARENT_AMBIGUOUS,EVENT_COUNT,TOTAL_VISIT_VOLUME,FIRST_SEEN,LAST_SEEN,NOTES
CORRELATION_LOG_SOURCE_IP,10.141.179.105,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,2,49,2025/09/09 13:23:56,2026/01/27 08:28:48,
CORRELATION_LOG_SOURCE_IP,10.141.179.219,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,42,2025/11/11 16:07:13,2025/11/11 16:07:13,
CORRELATION_LOG_SOURCE_IP,10.141.179.25,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,97,2025/10/07 16:16:59,2025/10/07 16:16:59,
CORRELATION_LOG_SOURCE_IP,10.141.18.15,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.18.0/24,N,,,,,,,,,,,,1,100,2025/10/29 03:04:50,2025/10/29 03:04:50,
CORRELATION_LOG_SOURCE_IP,10.141.181.142,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,20,2025/12/08 15:59:53,2025/12/08 15:59:53,
CORRELATION_LOG_SOURCE_IP,10.141.181.186,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,13,2025/10/17 11:08:05,2025/10/17 11:08:05,
CORRELATION_LOG_SOURCE_IP,10.141.181.207,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,2,111,2025/09/29 15:39:27,2026/01/26 14:18:52,
CORRELATION_LOG_SOURCE_IP,10.141.182.105,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,57,2025/11/18 10:40:35,2025/11/18 10:40:35,
CORRELATION_LOG_SOURCE_IP,10.141.182.249,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,16,2025/09/10 12:37:49,2025/09/10 12:37:49,
CORRELATION_LOG_SOURCE_IP,10.141.182.5,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,12,2025/08/28 15:48:22,2025/08/28 15:48:22,
CORRELATION_LOG_SOURCE_IP,10.141.182.88,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,14,2025/11/19 17:19:20,2025/11/19 17:19:20,
CORRELATION_LOG_SOURCE_IP,10.141.183.105,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,37,2025/11/17 09:59:11,2025/11/17 09:59:11,
CORRELATION_LOG_SOURCE_IP,10.141.183.111,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,39,2025/10/28 14:03:37,2025/10/28 14:03:37,
CORRELATION_LOG_SOURCE_IP,10.141.183.142,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,2,27,2025/10/25 11:50:41,2025/11/13 16:31:15,
CORRELATION_LOG_SOURCE_IP,10.141.183.148,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,13,2026/02/04 16:00:59,2026/02/04 16:00:59,
CORRELATION_LOG_SOURCE_IP,10.141.183.150,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,16,2025/08/28 16:00:32,2025/08/28 16:00:32,
CORRELATION_LOG_SOURCE_IP,10.141.183.167,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,11,2025/11/07 09:04:32,2025/11/07 09:04:32,
CORRELATION_LOG_SOURCE_IP,10.141.183.191,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,28,2026/01/30 17:21:46,2026/01/30 17:21:46,
CORRELATION_LOG_SOURCE_IP,10.141.183.2,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,12,2026/01/02 13:40:17,2026/01/02 13:40:17,
CORRELATION_LOG_SOURCE_IP,10.141.183.208,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,28,2026/01/16 17:32:41,2026/01/16 17:32:41,
CORRELATION_LOG_SOURCE_IP,10.141.183.230,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,11,2025/09/15 16:05:31,2025/09/15 16:05:31,
CORRELATION_LOG_SOURCE_IP,10.141.183.231,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.180.0/22,N,,,,,,,,,,,,1,63,2025/11/20 08:17:44,2025/11/20 08:17:44,
CORRELATION_LOG_SOURCE_IP,10.141.184.105,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,33,2026/01/06 10:55:56,2026/01/06 10:55:56,
CORRELATION_LOG_SOURCE_IP,10.141.184.174,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,14,2025/09/18 11:16:36,2025/09/18 11:16:36,
CORRELATION_LOG_SOURCE_IP,10.141.184.181,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,23,2025/12/05 18:14:53,2025/12/05 18:14:53,
CORRELATION_LOG_SOURCE_IP,10.141.184.236,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,14,2025/10/13 11:22:06,2025/10/13 11:22:06,
CORRELATION_LOG_SOURCE_IP,10.141.184.241,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,2,40,2025/09/23 14:48:29,2025/11/14 14:14:39,
CORRELATION_LOG_SOURCE_IP,10.141.184.44,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,19,2025/10/03 14:39:46,2025/10/03 14:39:46,
CORRELATION_LOG_SOURCE_IP,10.141.185.137,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,6,277,2025/10/07 09:34:58,2026/01/13 08:32:51,
CORRELATION_LOG_SOURCE_IP,10.141.185.206,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,34,2026/02/02 08:23:18,2026/02/02 08:23:18,
CORRELATION_LOG_SOURCE_IP,10.141.185.226,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,20,1803,2025/08/21 11:15:41,2025/09/29 08:10:41,
CORRELATION_LOG_SOURCE_IP,10.141.185.49,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,100,2025/11/07 17:43:09,2025/11/07 17:43:09,
CORRELATION_LOG_SOURCE_IP,10.141.185.95,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,13,2025/11/12 12:13:01,2025/11/12 12:13:01,
CORRELATION_LOG_SOURCE_IP,10.141.186.118,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,55,2026/02/10 13:47:21,2026/02/10 13:47:21,
CORRELATION_LOG_SOURCE_IP,10.141.186.14,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,14,2026/02/20 13:53:14,2026/02/20 13:53:14,
CORRELATION_LOG_SOURCE_IP,10.141.186.70,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,8,518,2025/09/29 11:35:18,2026/02/16 10:05:44,
CORRELATION_LOG_SOURCE_IP,10.141.186.78,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,22,2025/09/12 22:02:40,2025/09/12 22:02:40,
CORRELATION_LOG_SOURCE_IP,10.141.186.83,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,7,252,2025/08/26 17:53:40,2025/12/15 17:32:11,
CORRELATION_LOG_SOURCE_IP,10.141.187.112,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,3,268,2025/12/15 11:26:33,2025/12/17 21:51:26,
CORRELATION_LOG_SOURCE_IP,10.141.187.147,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,2,52,2026/02/10 10:42:43,2026/02/25 11:24:45,
CORRELATION_LOG_SOURCE_IP,10.141.187.66,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,13,2025/09/10 16:08:54,2025/09/10 16:08:54,
CORRELATION_LOG_SOURCE_IP,10.141.187.79,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,18,2025/10/07 16:24:46,2025/10/07 16:24:46,
CORRELATION_LOG_SOURCE_IP,10.141.188.15,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,14,2025/12/30 06:44:25,2025/12/30 06:44:25,
CORRELATION_LOG_SOURCE_IP,10.141.188.50,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,22,2025/09/27 10:26:28,2025/09/27 10:26:28,
CORRELATION_LOG_SOURCE_IP,10.141.188.86,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,41,2025/10/10 16:43:29,2025/10/10 16:43:29,
CORRELATION_LOG_SOURCE_IP,10.141.19.13,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,32,2025/11/11 08:56:43,2025/11/11 08:56:43,
CORRELATION_LOG_SOURCE_IP,10.141.192.162,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,52,2025/10/06 18:40:02,2025/10/06 18:40:02,
CORRELATION_LOG_SOURCE_IP,10.141.192.179,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,25,2025/08/29 15:29:25,2025/08/29 15:29:25,
CORRELATION_LOG_SOURCE_IP,10.141.192.218,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,25,2026/01/06 06:44:05,2026/01/06 06:44:05,
CORRELATION_LOG_SOURCE_IP,10.141.192.219,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,29,2025/12/19 08:32:50,2025/12/19 08:32:50,
CORRELATION_LOG_SOURCE_IP,10.141.192.222,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,13,2026/01/20 06:48:46,2026/01/20 06:48:46,
CORRELATION_LOG_SOURCE_IP,10.141.192.58,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,100,2025/09/24 12:19:52,2025/09/24 12:19:52,
CORRELATION_LOG_SOURCE_IP,10.141.192.75,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,11,2025/12/28 12:30:24,2025/12/28 12:30:24,
CORRELATION_LOG_SOURCE_IP,10.141.192.77,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/24,N,,,,,,,,,,,,1,16,2025/09/11 15:44:14,2025/09/11 15:44:14,
CORRELATION_LOG_SOURCE_IP,10.141.193.12,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,26,2026/01/27 07:15:55,2026/01/27 07:15:55,
CORRELATION_LOG_SOURCE_IP,10.141.193.141,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,20,2025/10/23 11:06:48,2025/10/23 11:06:48,
CORRELATION_LOG_SOURCE_IP,10.141.193.61,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,17,2025/09/25 10:59:54,2025/09/25 10:59:54,
CORRELATION_LOG_SOURCE_IP,10.141.193.97,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,100,2025/10/30 12:42:32,2025/10/30 12:42:32,
CORRELATION_LOG_SOURCE_IP,10.141.194.179,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,88,2026/02/16 09:45:05,2026/02/16 09:45:05,
CORRELATION_LOG_SOURCE_IP,10.141.194.43,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,2,130,2025/10/17 08:18:35,2025/11/25 13:36:19,
CORRELATION_LOG_SOURCE_IP,10.141.194.64,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,100,2025/08/21 13:02:50,2025/08/21 13:02:50,
CORRELATION_LOG_SOURCE_IP,10.141.194.66,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,23,2025/11/20 13:29:48,2025/11/20 13:29:48,
CORRELATION_LOG_SOURCE_IP,10.141.195.164,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,33,2025/09/24 06:05:38,2025/09/24 06:05:38,
CORRELATION_LOG_SOURCE_IP,10.141.195.184,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,13,2025/08/29 11:24:21,2025/08/29 11:24:21,
CORRELATION_LOG_SOURCE_IP,10.141.195.90,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,2,130,2025/12/02 16:21:39,2025/12/04 14:58:58,
CORRELATION_LOG_SOURCE_IP,10.141.196.124,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,2,137,2025/09/18 09:55:28,2025/09/19 08:23:43,
CORRELATION_LOG_SOURCE_IP,10.141.196.18,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,56,2026/01/20 10:32:17,2026/01/20 10:32:17,
CORRELATION_LOG_SOURCE_IP,10.141.196.182,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,12,2025/12/21 10:30:41,2025/12/21 10:30:41,
CORRELATION_LOG_SOURCE_IP,10.141.196.204,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,19,2026/01/19 23:42:30,2026/01/19 23:42:30,
CORRELATION_LOG_SOURCE_IP,10.141.196.21,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,16,2025/11/19 01:48:25,2025/11/19 01:48:25,
CORRELATION_LOG_SOURCE_IP,10.141.196.229,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,72,2025/11/08 21:26:14,2025/11/08 21:26:14,
CORRELATION_LOG_SOURCE_IP,10.141.196.32,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,74,2025/11/20 09:32:48,2025/11/20 09:32:48,
CORRELATION_LOG_SOURCE_IP,10.141.196.69,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,100,2026/01/23 14:11:26,2026/01/23 14:11:26,
CORRELATION_LOG_SOURCE_IP,10.141.197.114,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,26,2025/09/30 17:01:00,2025/09/30 17:01:00,
CORRELATION_LOG_SOURCE_IP,10.141.197.129,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,49,2025/09/28 14:34:05,2025/09/28 14:34:05,
CORRELATION_LOG_SOURCE_IP,10.141.197.221,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,16,2025/08/26 09:28:10,2025/08/26 09:28:10,
CORRELATION_LOG_SOURCE_IP,10.141.197.234,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,86,2025/12/05 12:24:17,2025/12/05 12:24:17,
CORRELATION_LOG_SOURCE_IP,10.141.197.32,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,2,30,2025/11/11 12:47:19,2025/11/21 08:44:47,
CORRELATION_LOG_SOURCE_IP,10.141.197.39,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,15,2025/10/20 09:02:52,2025/10/20 09:02:52,
CORRELATION_LOG_SOURCE_IP,10.141.198.187,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,16,2026/01/16 17:56:50,2026/01/16 17:56:50,
CORRELATION_LOG_SOURCE_IP,10.141.198.204,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,13,631,2025/08/27 10:10:51,2026/02/16 14:16:10,
CORRELATION_LOG_SOURCE_IP,10.141.198.220,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,43,2025/11/24 15:33:22,2025/11/24 15:33:22,
CORRELATION_LOG_SOURCE_IP,10.141.198.34,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,21,2025/12/29 03:24:04,2025/12/29 03:24:04,
CORRELATION_LOG_SOURCE_IP,10.141.199.56,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,20,2025/10/06 12:36:44,2025/10/06 12:36:44,
CORRELATION_LOG_SOURCE_IP,10.141.199.71,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,42,2025/09/23 08:07:28,2025/09/23 08:07:28,
CORRELATION_LOG_SOURCE_IP,10.141.2.10,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,11,2025/11/25 15:57:01,2025/11/25 15:57:01,
CORRELATION_LOG_SOURCE_IP,10.141.2.187,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,5,209,2025/09/19 20:12:15,2026/01/08 15:08:29,
CORRELATION_LOG_SOURCE_IP,10.141.2.217,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,57,2026/01/15 08:39:38,2026/01/15 08:39:38,
CORRELATION_LOG_SOURCE_IP,10.141.2.23,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,15,2026/02/06 06:04:24,2026/02/06 06:04:24,
CORRELATION_LOG_SOURCE_IP,10.141.2.24,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,3,95,2025/12/24 04:38:49,2026/02/16 05:15:12,
CORRELATION_LOG_SOURCE_IP,10.141.2.28,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,12,2025/12/12 05:29:57,2025/12/12 05:29:57,
CORRELATION_LOG_SOURCE_IP,10.141.2.30,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,17,2026/02/17 12:58:34,2026/02/17 12:58:34,
CORRELATION_LOG_SOURCE_IP,10.141.2.36,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,2,88,2025/11/05 09:39:15,2026/01/21 04:53:44,
CORRELATION_LOG_SOURCE_IP,10.141.2.5,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,17,2026/01/05 11:28:14,2026/01/05 11:28:14,
CORRELATION_LOG_SOURCE_IP,10.141.2.99,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/20,N,,,,,,,,,,,,1,12,2026/01/19 08:36:35,2026/01/19 08:36:35,
CORRELATION_LOG_SOURCE_IP,10.141.20.196,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,12,2025/11/13 11:07:57,2025/11/13 11:07:57,
CORRELATION_LOG_SOURCE_IP,10.141.20.212,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,12,2025/12/31 06:07:22,2025/12/31 06:07:22,
CORRELATION_LOG_SOURCE_IP,10.141.20.226,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,16,2026/01/26 08:29:18,2026/01/26 08:29:18,
CORRELATION_LOG_SOURCE_IP,10.141.20.50,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,17,2025/08/28 05:41:58,2025/08/28 05:41:58,
CORRELATION_LOG_SOURCE_IP,10.141.20.54,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,22,2025/12/09 09:45:49,2025/12/09 09:45:49,
CORRELATION_LOG_SOURCE_IP,10.141.20.56,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,2,36,2025/10/17 10:14:55,2025/10/21 10:36:28,
CORRELATION_LOG_SOURCE_IP,10.141.200.122,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,2,200,2025/09/10 12:34:19,2025/09/10 20:47:30,
CORRELATION_LOG_SOURCE_IP,10.141.200.223,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,100,2026/01/20 16:48:24,2026/01/20 16:48:24,
CORRELATION_LOG_SOURCE_IP,10.141.200.92,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,2,36,2025/09/25 18:11:16,2025/09/30 10:02:09,
CORRELATION_LOG_SOURCE_IP,10.141.201.119,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,34,2025/11/18 18:07:11,2025/11/18 18:07:11,
CORRELATION_LOG_SOURCE_IP,10.141.201.192,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,3,242,2025/11/26 16:32:01,2025/12/03 19:00:50,
CORRELATION_LOG_SOURCE_IP,10.141.201.238,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,3,159,2025/08/29 09:41:01,2025/10/23 11:12:56,
CORRELATION_LOG_SOURCE_IP,10.141.201.43,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,16,2025/10/20 10:30:48,2025/10/20 10:30:48,
CORRELATION_LOG_SOURCE_IP,10.141.202.16,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,43,2025/09/19 13:15:20,2025/09/19 13:15:20,
CORRELATION_LOG_SOURCE_IP,10.141.202.188,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,11,2025/11/29 05:42:30,2025/11/29 05:42:30,
CORRELATION_LOG_SOURCE_IP,10.141.202.234,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,19,2026/01/28 23:44:42,2026/01/28 23:44:42,
CORRELATION_LOG_SOURCE_IP,10.141.203.7,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,11,2026/02/27 14:49:31,2026/02/27 14:49:31,
CORRELATION_LOG_SOURCE_IP,10.141.203.84,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.192.0/20,N,,,,,,,,,,,,1,21,2026/01/25 13:33:19,2026/01/25 13:33:19,
CORRELATION_LOG_SOURCE_IP,10.141.204.69,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.204.0/24,N,,,,,,,,,,,,1,17,2025/10/31 13:37:29,2025/10/31 13:37:29,
CORRELATION_LOG_SOURCE_IP,10.141.208.100,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,59,2026/02/09 14:24:41,2026/02/09 14:24:41,
CORRELATION_LOG_SOURCE_IP,10.141.208.122,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,39,2025/09/03 16:49:32,2025/09/03 16:49:32,
CORRELATION_LOG_SOURCE_IP,10.141.208.179,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,33,2026/02/13 12:13:47,2026/02/13 12:13:47,
